ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
920273.BJ,20251231,32.26,32.67,32.25,32.49,32.26,0.23,0.713,9385.2,30410.488
920273.BJ,20251230,32.79,32.97,32.2,32.26,32.9,-0.64,-1.9453,14493.74,47049.6
920273.BJ,20251229,33.45,33.51,32.75,32.9,33.45,-0.55,-1.6442,15262.93,50442.662
920273.BJ,20251226,33.35,33.96,33.15,33.45,33.31,0.14,0.4203,14518.42,48667.754
920273.BJ,20251225,33.9,34.24,33.3,33.31,33.93,-0.62,-1.8273,21409.71,71942.681
920273.BJ,20251224,34.06,34.41,33.85,33.93,34.42,-0.49,-1.4236,20266.5,68921.381
920273.BJ,20251223,35.31,35.55,34.38,34.42,35.33,-0.91,-2.5757,22212.7,76972.524
920273.BJ,20251222,35.65,36.1,34.91,35.33,35.92,-0.59,-1.6425,30214.79,106607.408
920273.BJ,20251219,34.71,36.75,34.14,35.92,34.61,1.31,3.785,44034.23,156961.597
920273.BJ,20251218,34.3,35.5,34.15,34.61,34.99,-0.38,-1.086,26717.72,93069.131
920273.BJ,20251217,36.99,36.99,34.3,34.99,36.1,-1.11,-3.0748,47663.83,169607.298
920273.BJ,20251216,35.49,37.11,35.13,36.1,35.1,1.0,2.849,55033.82,200287.937
920273.BJ,20251215,34.8,36.5,34.57,35.1,34.45,0.65,1.8868,37914.8,134702.94
920273.BJ,20251212,34.1,35.48,33.81,34.45,34.96,-0.51,-1.4588,33382.21,115163.493
920273.BJ,20251211,33.07,36.38,32.73,34.96,34.29,0.67,1.9539,53752.92,183173.557
920273.BJ,20251210,35.0,37.48,34.1,34.29,32.99,1.3,3.9406,62103.85,219976.172
920273.BJ,20251209,32.72,33.28,31.88,32.99,32.7,0.29,0.8869,25305.79,82443.391
920273.BJ,20251208,32.23,32.99,32.1,32.7,32.3,0.4,1.2384,15767.5,51366.246
920273.BJ,20251205,32.06,32.57,31.82,32.3,32.1,0.2,0.6231,16650.3,53539.088
920273.BJ,20251204,33.71,34.0,32.06,32.1,34.0,-1.9,-5.5882,23023.56,75471.375
920273.BJ,20251203,34.6,34.95,33.76,34.0,34.55,-0.55,-1.5919,16247.51,55630.504
920273.BJ,20251202,34.14,35.26,34.14,34.55,34.45,0.1,0.2903,20723.92,71880.235
920273.BJ,20251201,34.12,34.7,33.97,34.45,34.27,0.18,0.5252,15686.91,54039.777
920273.BJ,20251128,33.96,34.83,33.62,34.27,33.84,0.43,1.2707,14444.48,49560.554
920273.BJ,20251127,34.92,35.77,33.81,33.84,35.3,-1.46,-4.136,22926.59,79095.769
920273.BJ,20251126,34.2,35.6,34.2,35.3,34.26,1.04,3.0356,25190.67,88290.312
920273.BJ,20251125,33.67,34.59,33.45,34.26,33.45,0.81,2.4215,18849.2,64334.924
920273.BJ,20251124,34.0,34.49,33.39,33.45,33.96,-0.51,-1.5018,15411.22,52032.695
920273.BJ,20251121,35.26,36.2,33.85,33.96,35.26,-1.3,-3.6869,23227.58,81716.172
920273.BJ,20251120,36.43,36.75,35.22,35.26,36.9,-1.64,-4.4444,21983.11,78659.801
920273.BJ,20251119,36.8,37.85,36.24,36.9,36.6,0.3,0.8197,24224.73,89597.37
920273.BJ,20251118,37.97,38.0,36.41,36.6,37.85,-1.25,-3.3025,24019.75,88548.987
920273.BJ,20251117,37.6,38.43,37.3,37.85,38.08,-0.23,-0.604,22737.15,85843.446
920273.BJ,20251114,40.0,41.0,37.73,38.08,40.3,-2.22,-5.5087,45099.73,175814.261
920273.BJ,20251113,38.68,40.58,38.52,40.3,39.15,1.15,2.9374,48235.79,191868.574
920273.BJ,20251112,40.66,42.88,38.94,39.15,41.86,-2.71,-6.474,76798.8,310816.32
920273.BJ,20251111,37.61,44.01,37.61,41.86,38.38,3.48,9.0672,101777.5,411330.599
920273.BJ,20251110,35.92,39.5,35.5,38.38,35.88,2.5,6.9677,58237.14,220817.173
920273.BJ,20251107,36.02,36.79,35.88,35.88,36.36,-0.48,-1.3201,14357.31,51981.571
920273.BJ,20251106,36.5,37.3,36.23,36.36,37.2,-0.84,-2.2581,20417.88,74730.556
920273.BJ,20251105,35.82,38.63,35.64,37.2,36.24,0.96,2.649,33441.73,125658.687
920273.BJ,20251104,37.81,38.27,36.01,36.24,37.81,-1.57,-4.1523,20091.42,73549.171
920273.BJ,20251103,37.7,38.68,37.37,37.81,37.76,0.05,0.1324,26861.55,102459.345
920273.BJ,20251031,36.96,38.63,36.75,37.76,36.97,0.79,2.1369,29537.75,111895.612
920273.BJ,20251030,36.93,38.4,36.7,36.97,36.94,0.03,0.0812,37647.59,141492.631
